date,price,priceId,priceName,currency,currencyId,priceType,source
2010-09-21,6.834321999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2011-06-30,7.1650149999999995,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-06-16,7.1650149999999995,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-09-22,7.1650149999999995,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-07-07,7.385477,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2010-03-16,7.385477,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2019-02-26,7.385477,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2023-11-02,7.495707999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-08-11,7.495707999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2018-11-27,7.495707999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2018-06-14,7.605938999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-09-08,7.826400999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2024-10-15,8.487786999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2024-11-26,8.81848,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-08-05,8.81848,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2014-03-11,9.038941999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2014-04-03,9.038941999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2010-05-06,9.369634999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2010-08-24,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2011-09-01,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2007-10-02,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-08-01,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2011-08-16,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-05-05,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2015-02-12,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-02-05,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2011-05-10,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-05-16,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-11-26,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-05-19,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2008-12-16,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2014-06-05,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-01-08,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2011-02-17,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2010-01-05,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2015-10-22,6.724090999999999,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2015-12-24,7.385477,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-01-26,8.046862999999998,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2023-10-31,8.267325,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2018-07-26,8.487786999999999,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2018-02-01,8.81848,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-02-25,9.369634999999999,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-09-28,9.479866,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-03-31,9.590096999999998,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2023-08-29,9.920789999999998,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-06-07,10.141251999999998,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-06-03,10.471945,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-10-26,10.582175999999999,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-06-17,11.0231,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2018-05-15,11.243561999999999,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-07-21,11.243561999999999,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2024-03-21,11.353793,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2024-12-19,12.786795999999999,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2022-07-07,13.448181999999997,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2025-01-09,13.999336999999999,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
2024-08-01,6.6441808876514195,10,Other Markets Frozen Trout HG,USD,0,EXPORT,CHILEAN EXPORTS
2022-11-01,9.109237174577016,10,Other Markets Frozen Trout HG,USD,0,EXPORT,CHILEAN EXPORTS
2022-04-01,8.05971963326593,10,Other Markets Frozen Trout HG,USD,0,EXPORT,CHILEAN EXPORTS
2022-05-01,9.717374685770752,8,Japan Frozen Trout TRIM-C,USD,0,EXPORT,CHILEAN EXPORTS
2020-11-03,6.944552999999999,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2020-06-02,7.1650149999999995,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-01-27,7.605938999999999,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2007-10-09,8.046862999999998,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2011-11-23,8.046862999999998,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2011-11-22,8.046862999999998,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2012-01-24,8.267325,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2012-01-31,8.267325,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2015-02-10,8.598018,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2008-10-30,8.81848,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-11-10,9.369634999999999,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-02-28,9.479866,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-07-21,9.479866,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-03-17,9.479866,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-10-31,9.810559,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-03-12,10.031020999999999,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2010-10-05,10.471945,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2019-06-20,10.582175999999999,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2018-08-16,11.133330999999998,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-03-28,11.243561999999999,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2010-07-08,11.794716999999999,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-10-27,11.904948,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-12-06,12.015179,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2022-11-29,12.235641,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-04-01,12.235641,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2011-01-11,12.235641,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-06-06,12.456102999999999,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2023-08-17,13.337950999999999,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2023-05-09,13.668643999999999,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2022-07-07,13.668643999999999,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-07-13,14.109568,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2025-01-14,14.440260999999998,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2022-06-02,14.991415999999997,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-05-27,15.101646999999998,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2022-04-12,15.322109,14,UB Canada WC Whole FOB Miami,USD,0,EXPORTS,URNER BARRY
2025-02-01,7.5131491404070045,6,China Frozen Atlantic HON,USD,0,EXPORT,CHILEAN EXPORTS
2024-11-01,9.957277831453496,15,Other Markets Frozen Coho TRIM-D,USD,0,EXPORT,CHILEAN EXPORTS
2022-11-01,7.130713805163534,1,Japan Frozen Coho HG,USD,0,EXPORT,CHILEAN EXPORTS
2015-10-29,6.724090999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2020-08-20,6.834321999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2015-10-15,6.834321999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2020-11-05,6.944552999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-02-03,7.605938999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-01-15,7.826400999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2014-11-04,8.157093999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2012-04-05,8.157093999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2020-09-29,8.598018,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-02-16,8.598018,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2020-09-08,9.038941999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2007-05-22,9.038941999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2008-10-07,9.149173,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2008-08-07,9.369634999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-03-12,9.479866,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2014-08-14,9.590096999999998,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-06-07,10.251483,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2010-09-21,10.582175999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2019-06-13,10.582175999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2018-08-02,11.243561999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2014-05-22,11.353793,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2014-05-01,11.464024,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2019-04-04,11.574254999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2018-06-14,11.574254999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2024-08-01,11.904948,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2019-04-11,12.015179,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2020-01-28,12.015179,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2023-11-07,12.125409999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2023-11-02,12.125409999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2011-01-13,12.235641,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2010-04-27,12.566334,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-06-08,13.668643999999999,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-07-27,13.778875,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-07-15,14.109568,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2023-02-02,15.322109,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2022-05-10,16.314187999999998,11,UB Atlantic TRIM-D 3-4 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2007-07-24,4.850164,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2008-01-29,4.960394999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-02-10,5.070625999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-01-29,5.180857,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2012-08-14,5.291087999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2008-11-26,5.51155,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2020-12-08,5.51155,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2012-02-09,5.6217809999999995,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2007-05-24,5.732012,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-01-10,5.732012,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2015-04-09,5.732012,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2011-09-08,6.062704999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2014-09-23,6.283167,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-12-29,6.3933979999999995,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-12-08,6.3933979999999995,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-12-15,6.3933979999999995,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2008-09-04,6.613859999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2007-09-27,6.613859999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-10-20,6.724090999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2020-06-18,6.724090999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2020-12-31,6.724090999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-05-28,6.834321999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2014-07-17,6.944552999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2014-08-07,7.275245999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2010-03-18,7.385477,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-06-09,7.385477,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2009-06-23,7.385477,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2019-01-08,7.605938999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2020-10-20,7.826400999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-04-28,7.9366319999999995,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2018-09-06,8.267325,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2018-01-11,8.377555999999998,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2024-07-03,8.487786999999999,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2019-12-12,8.708249,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2016-11-22,8.81848,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2014-01-30,9.149173,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2010-06-01,9.259404,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-06-03,9.479866,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-06-22,9.700328,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2024-08-22,10.361714,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2022-01-25,10.802638,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2021-07-01,10.802638,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2023-03-23,11.464024,13,UB Canada NE Whole 10-12 Lb FOB Miami,USD,0,EXPORTS,URNER BARRY
2013-01-22,,12,UB Norway Whole 6-7 Kg FOB Miami,USD,0,EXPORTS,URNER BARRY
